target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
EE1	dk_	2	2
Ee4	fs4	1	1
eE5	vk5	2	2
EE5	Ak5	2	2
ee6	Vt6	2	2
eE7	zy7	1	1
Ee7	xs7	3	2
EE7	uN7	2	2
EE9	qN9	3	2
eeH	LeH	3	3
eEH	JEH	3	3
EeH	ctH	4	3
eeK	DtK	1	1
eEK	_yK	1	1
EeK	FsK	1	1
EEK	CNK	2	2
eEO	ivO	1	1
eF	bF	2	2
Ef	Zz	14	14
eF_	Op1	2	2
EF_	Bm1	2	2
ef$	jz$	5	5
eF$	KF$	4	2
Ef$	gf$	4	3
EF$	hB$	2	2
ef1	VA_	3	3
eF1	Lp_	2	2
Ef1	s5_	2	1
EF1	cm_	3	2
Ef5	Q55	2	2
eF7	_B7	1	1
eF8	aB8	3	3
eF9	Ep9	3	2
eFH	JFH	4	4
EfH	tfH	9	2
EFH	cBH	6	6
efK	PfK	3	3
eFK	YBK	1	1
EfK	rAK	3	2
EFK	mpK	1	1
eFq	TBq	2	2
eg	Cg	12	2
eG	uG	10	8
Eg	Ag	12	5
eg_	MF1	2	2
EG_	BP1	2	2
Eg$	SU$	5	2
EG$	I2$	3	3
eg1	XF_	1	1
eG1	VW_	2	2
Eg1	dB_	1	1
EG1	sP_	2	2
EG5	WP5	2	2
eG6	I26	3	3
EG6	_26	2	2
Eg7	xF7	3	2
EG7	pW7	3	2
eG8	o28	2	2
EG8	V28	3	2
eG9	hW9	2	1
egH	PgH	4	4
EgH	lUH	5	5
EGH	s2H	3	1
eGK	M2K	1	1
EgK	FFK	1	1
Eh	Jh	3	3
Eh_	FN1	2	2
EH_	Fs_	2	2
eH$	LH$	2	2
Eh$	SE$	3	3
eh1	Xy_	3	3
Eh1	dN_	2	2
EH4	ut7	2	2
eH5	Ot1	1	1
EH5	ps1	1	1
eH6	me8	4	2
EH6	je8	4	1
eH7	weK	2	2
Eh7	my7	1	1
EH7	FtK	4	2
eh9	hy9	3	2
eH9	Ct4	3	3
Eh9	qy9	3	2
EH9	ft4	1	1
ehA	PNA	2	2
EhH	QEH	4	4
EHH	zHH	7	7
eHq	Ve6	2	2
ei	pi	11	7
eI	FI	8	8
Ei	Mi	1	1
eI_	DE1	2	2
Ei_	pc1	2	2
EI_	Fy1	2	2
EI1	dy_	2	2
eI6	bh6	1	1
Ei6	sl6	2	2
EI7	uE7	2	2
ei8	nn8	5	2
EI8	kh8	2	2
eI9	hE9	3	2
Ei9	$l9	2	2
EI9	qE9	3	2
eiH	PiH	1	1
EiH	lnH	3	2
EIH	chH	2	2
eIK	_hK	2	2
Eiq	olq	2	2
eJ	oJ	23	5
ej_	jD1	3	3
eJ_	Mj1	2	2
Ej_	UM1	2	2
EJ_	Bw1	2	2
ej$	Xj$	6	6
ej1	vD_	1	1
Ej1	aM_	2	2
EJ1	aw_	1	1
eJ4	KX4	1	1
ej5	$D5	2	2
Ej5	IM5	2	2
ej6	xw6	4	2
eJ6	IX6	1	1
ej8	rw8	2	2
eJ8	oX8	3	1
EJf	$Dz	1	1
ejH	hjH	5	5
EjH	qjH	6	4
EJH	tXH	8	3
ejK	MwK	1	1
eJK	OXK	3	2
ek	Bk	18	5
EK	CK	40	1
ek_	Mv1	1	1
Ek_	BT1	2	1
eK$	JK$	6	6
EK$	Qq$	3	3
Ek1	dT_	2	2
eK4	zq4	1	1
eK5	z65	2	2
EK5	u85	2	2
ek6	SV6	1	1
ek7	zV7	1	1
eK7	Dq7	1	1
Ek7	uv7	2	2
EK8	Nq8	1	1
ek9	hv9	3	2
Ek9	qv9	3	2
EKA	c$A	2	2
EkH	QVH	4	4
ekK	_VK	2	2
EkK	CvK	2	2
El	Dl	10	9
el_	OQ1	1	1
eL_	MX1	2	2
EL_	Bj1	2	2
el$	tc$	5	2
eL$	KL$	2	2
EL5	Ij5	2	2
el6	Vc6	2	2
EL6	KJ6	4	4
El7	xQ7	2	2
EL7	pX7	1	1
eL8	oJ8	1	1
el9	EQ9	2	2
El9	$Q9	2	2
eLH	vLH	8	4
ElH	lcH	4	1
ELH	tJH	6	6
elK	DcK	2	2
ELK	pXK	2	2
em	um	7	5
eM	aM	5	5
EM	yM	27	26
em_	Mx1	1	1
Em_	Bb1	2	2
em$	qm$	3	2
Em4	Dx4	1	1
EM4	R34	1	1
eM5	K35	1	1
EM5	RY5	2	2
em6	yu6	1	1
eM6	bO6	2	2
EM6	zO6	2	2
em7	Au7	2	2
eM7	OO7	1	1
EM7	B37	1	1
EM8	PO8	4	4
em9	hx9	3	2
Em9	qx9	3	2
emH	jmH	4	4
eMH	hMH	7	3
EmH	duH	1	1
EMH	_MH	3	3
eMK	MOK	2	2
en	LHH	4	4
eN	FN	13	2
EN	JN	14	1
en_	Oc1	2	2
eN_	wV1	1	1
En_	pQ1	2	1
eN$	qN$	2	2
eN1	XV_	2	2
EN1	dv_	2	2
EN5	Av5	2	2
eN6	Rk6	2	2
en7	fl7	3	3
eN7	zk7	3	2
En7	xc7	3	2
EN7	uV7	2	2
en8	al8	2	2
eN9	hV9	3	2
En9	$c9	2	2
enH	PnH	3	3
ENH	QkH	5	5
enK	DlK	2	2
ENK	CVK	2	2
eo	po	3	3
EO	fD	13	11
eo$	tr$	4	4
eO$	DO$	4	3
Eo$	yr$	5	3
eO1	NY_	2	2
eo6	Vr6	3	3
eO6	b36	3	3
Eo6	si6	2	2
EO6	z36	2	2
eO7	M37	2	2
EO7	BY7	1	1
EO8	P38	3	3
EoH	crH	4	3
EOH	HOH	7	3
eoK	DrK	2	2
eOK	M3K	3	2
EoK	FiK	2	2
EOK	BYK	1	1
eP	BG	4	4
Ep	zp	9	4
ep_	Mu1	2	2
Ep_	Bx1	2	2
EP_	BX1	2	2
EP$	RL$	5	4
eP4	HL4	3	2
EP5	IX5	1	1
ep6	km6	2	2
eP6	IL6	3	3
EP6	KL6	1	1
eP7	OL7	3	3
EP7	pJ7	1	1
Ep9	qu9	3	3
epK	_mK	2	2
eQ	bd	8	7
EQ	zd	8	8
eQ_	MU1	2	2
EQ_	BF1	2	2
eq$	Jq$	6	2
eQ$	$d$	4	4
Eq$	Q6$	2	2
EQ$	Ig$	4	3
eQ1	XU_	1	1
EQ1	dF_	1	1
eQ4	bU4	1	1
Eq4	u84	3	2
eq5	z85	1	1
Eq5	u$5	2	2
eq7	D67	2	2
EQ7	xU7	3	2
eq8	t68	1	1
Eq8	y68	4	4
EQ8	kg8	2	2
eqH	m0H	2	2
eQH	WdH	5	3
EqH	YqH	4	3
EQH	lgH	7	6
eQK	DgK	3	3
EQK	FUK	1	1
eqq	T6q	1	1
Eqq	o8q	3	2
er	Br	6	6
eR	FR	10	7
ER	wR	8	7
eR_	DI1	1	1
Er_	pl1	1	1
er$	ti$	4	3
Er$	Ei$	2	2
ER$	SS$	3	3
er6	Vi6	3	2
eR6	RS6	1	1
Er7	xn7	2	2
eR8	aS8	3	3
Er8	Wi8	1	1
eR9	hI9	1	1
ER9	qI9	3	2
erH	LrH	3	3
ErH	ciH	6	5
ERH	gSH	5	4
eS	US	13	3
Es	Ys	4	4
ES	XS	6	6
es_	Oo1	2	2
Es_	pr1	2	2
ES_	FE1	2	2
Es4	fo4	3	2
Es6	so6	2	2
ES6	fI6	3	2
eS8	aI8	5	2
ES8	kI8	3	3
eS9	hh9	3	2
esH	LsH	2	2
eSH	LSH	4	1
ESH	cIH	3	3
eSK	_IK	3	2
esq	Taq	2	2
Esq	ooq	1	1
et	bt	7	6
Et	Yt	10	5
ET	DT	10	7
et_	Oa1	2	2
eT_	MZ1	2	2
Et_	po1	2	2
eT$	$T$	6	2
Et$	ks$	4	4
ET$	I0$	5	5
et1	Da_	2	2
eT1	GZ_	2	2
ET1	iG_	1	1
eT5	xG5	2	2
et6	Vs6	3	3
Et6	sa6	1	1
ET6	_06	3	3
et7	fs7	2	2
eT8	o08	2	2
Et8	Xs8	2	2
ET8	V08	4	2
etH	LtH	2	2
eTH	GTH	8	5
eTK	D0K	3	2
EtK	FaK	2	2
etq	Tsq	2	2
eu	xu	6	6
Eu	zu	11	4
eu_	Mb1	2	2
eU_	MB1	2	2
Eu_	BC1	1	1
EU_	pp1	2	2
Eu$	Sx$	1	1
EU$	RF$	5	2
eU1	XB_	1	1
EU1	cp_	3	3
eu4	Bb4	1	1
eU4	bB4	2	2
EU4	zB4	3	3
Eu6	Hx6	1	1
EU6	sB6	3	3
eu7	zx7	1	1
eU7	AF7	3	2
EU7	bB7	1	1
eu9	hb9	3	2
eU9	EB9	2	2
euH	XuH	4	4
eUH	LUH	3	3
EuH	QxH	6	5
EUH	dFH	1	1
eUK	YFK	1	1
EUK	mBK	1	1
EUY	FuY	2	2
ev	mv	10	10
eV	uV	11	9
Ev	Ov	8	1
ev_	M01	2	2
eV_	MT1	2	2
Ev_	BZ1	2	2
EV_	B01	1	1
ev$	$v$	3	2
eV$	qV$	2	2
Ev$	IT$	3	3
EV$	Sv$	4	2
ev1	G0_	2	2
eV1	GT_	2	2
Ev1	iZ_	2	2
EV1	i0_	3	3
ev6	RT6	1	1
eV6	Rv6	2	1
Ev6	_T6	2	1
eV7	zv7	3	3
EV7	uT7	1	1
ev8	sT8	3	3
eV8	sv8	3	3
Ev8	VT8	1	1
EV8	Nv8	4	1
eV9	hT9	3	2
EV9	qT9	3	2
eVH	LVH	3	3
EVH	bL$	2	1
EvK	F0K	2	2
ew	nw	24	24
Ew	Vw	12	1
EW	WW	11	11
ew_	wM1	2	2
eW_	ML1	1	1
Ew_	UO1	2	2
ew$	Lw$	1	1
eW$	KW$	4	2
Ew$	cD$	3	2
EW$	RP$	4	1
ew1	NM_	1	1
ew4	KD4	2	2
EW4	hL4	1	1
eW5	$L5	1	1
EW5	SJ5	1	1
eW6	IP6	3	3
Ew6	YD6	1	1
EW6	KP6	2	2
ew7	OD7	3	3
Ew7	pM7	2	2
eW8	oP8	1	1
Ew8	LD8	1	1
EW8	VP8	1	1
ewH	hwH	4	4
ex	Cx	10	2
Ex	Ax	9	9
EX	VX	8	7
ex_	MC1	1	1
eX_	Mw1	2	2
Ex_	FR1	2	2
EX_	UD1	2	2
eX$	LX$	4	3
Ex$	Sb$	3	3
EX$	Qj$	4	1
EX1	aD_	2	2
eX4	Kj4	4	3
eX5	$w5	2	2
eX6	bj6	3	2
eX7	Oj7	1	1
Ex7	xC7	3	2
ex8	ab8	2	2
eX8	rj8	2	2
Ex8	kb8	2	2
ex9	hC9	3	2
Ex9	qC9	3	2
ExH	QbH	7	2
eXK	MjK	3	2
EXK	BwK	2	2
EXq	owq	2	2
eY	tY	16	14
Ey	Dy	14	7
EY	kY	31	3
ey_	Dk1	1	1
Ey_	UV1	3	3
eY$	XY$	2	2
EY$	gz$	2	2
eY1	Nf_	2	2
Ey1	dV_	3	2
EY4	uf4	1	1
ey5	RV5	1	1
eY5	Xf5	2	2
EY5	dA5	2	2
ey6	bN6	3	3
eY6	bz6	3	3
Ey6	$_5	1	1
EY6	zz6	2	2
ey7	zN7	2	2
Ey7	uk7	2	2
ey8	aN8	3	3
eY8	rz8	5	5
ey9	hk9	3	2
EY9	qf9	2	1
eYH	yYH	3	3
EyH	QNH	5	4
EYH	BUH	3	2
eYK	XzK	2	2
EyK	CkK	3	2
EYK	QfK	1	1
Ez	Jf	25	17
Ez$	dA$	3	3
EZ$	IG$	6	2
eZ1	Z2_	2	1
Ez1	s1_	2	2
ez5	J55	2	2
eZ5	QW5	2	2
Ez5	Q15	2	2
eZ6	SG6	1	1
Ez6	zA6	3	3
EZ6	_G6	1	1
ez7	MA7	2	2
eZ7	zG7	2	2
Ez7	B57	2	2
EZ7	u27	1	1
ez8	sA8	3	3
Ez8	NA8	4	4
Ez9	q59	2	2
EZH	aGH	3	3
eZK	MGK	2	2
EZK	p2K	2	2
f_	H1	25	25
F_	R1	24	18
f_$	v_$	7	4
F_$	H1$	5	2
f_4	X94	1	1
f_5	J45	1	1
F_5	o45	2	2
f_6	g96	1	1
F_6	G_6	4	2
f_8	__8	2	2
f_9	U49	2	1
F_9	W99	2	2
F$$	q$$	5	3
f$1	ut9	2	2
F$1	je9	3	3
f$5	Pt1	2	2
f$6	ce8	4	2
F$6	vH6	2	2
f$7	ZeK	3	2
F$8	pH8	3	3
f$9	Ut4	3	3
F$9	We4	2	2
f$H	cHH	3	3
F$H	G$H	10	2
f$q	Re6	3	1
F$q	OHq	3	3
f0	kk	4	4
F0	G0	19	2
F0$	gZ$	2	2
F01	fG_	1	1
f05	sW5	2	2
F05	I25	1	1
f06	BG6	1	1
F06	LZ6	3	3
F07	iG7	2	2
f0H	hZH	1	1
F0H	Y0H	8	4
f0K	WGK	4	2
F0K	aGK	2	2
F1$	t9$	4	4
F14	n44	2	2
f15	J75	2	2
F15	i75	2	2
f18	f98	6	6
F18	m98	5	2
f19	U79	1	1
F1q	z9q	3	2
F2	s0	9	9
f2_	WL1	2	2
F2_	aL1	2	2
F2$	gW$	3	3
f24	OP4	1	1
f25	OL5	1	1
F25	gL5	1	1
f26	pP6	2	2
F26	LW6	1	1
f28	KW8	2	2
F2K	oPK	2	2
F3	p3	17	16
f3_	Zf1	1	1
F3_	tf1	1	1
f31	bf_	2	2
F36	GY6	3	3
F37	az7	2	2
f38	qY8	4	4
f3H	Ia	2	2
F3H	M3H	7	2
f3K	vzK	3	1
F4	U4	59	15
F4$	e7$	7	3
f41	uq_	2	2
f45	Jq5	2	2
F45	iq5	2	2
f46	cK6	3	3
F46	IFK	1	1
f48	f78	4	4
F48	B78	3	3
F4H	j4H	7	6
F5	y5	19	1
f5$	v1$	6	5
f55	N95	2	2
f58	A18	1	1
F58	p18	4	4
f59	U99	2	1
f5f	p7z	1	1
f5H	C1H	6	6
f5q	I_q	2	2
F6	Q6	54	54
f6$	k8$	1	1
F64	i$4	1	1
f65	JH5	2	2
F65	iH5	2	2
f66	c$6	4	3
F66	v86	3	3
f67	G$7	2	2
F67	s$7	2	2
f68	f88	1	1
F68	p88	4	3
F6H	MGH	4	4
f7$	VK$	2	2
F7$	$7$	6	5
f74	Jq4	1	1
f75	J65	2	2
F75	i65	2	2
f76	cq6	4	3
F76	vK6	1	1
F78	pK8	3	3
F7H	j7H	7	3
f8$	k$$	4	4
f81	ue9	1	1
f84	JH4	1	1
F84	iH4	2	2
f85	Pe1	2	1
F85	ie1	2	2
F86	v$6	3	3
F88	p$8	2	2
f89	Ue4	2	2
f8q	RHq	2	2
F8q	Y$q	2	2
f9	A9	19	15
F9	m9	52	6
f95	JK5	1	1
F95	iK5	2	2
F96	G46	4	3
f98	f48	3	3
F98	B48	2	2
F99	W79	2	2
F9H	j9H	10	3
fa	lo	6	4
fA	r5	24	12
fa$	Ao$	4	4
Fa$	Bo$	3	3
FA1	j1_	1	1
fA5	k_5	2	2
fa6	Rr6	2	2
Fa6	Oo6	3	3
fA7	G17	2	2
Fa7	nr7	1	1
FA7	s17	1	1
fA9	B_9	2	2
fAH	C5H	6	6
faK	GrK	2	2
FaK	srK	2	2
FAK	z5K	2	2
fb	dC	12	9
fB	gp	8	2
FB	GB	9	7
fB_	Wu1	2	2
Fb_	sS1	2	2
FB_	au1	2	2
FB1	Hm_	2	2
fB4	du4	2	2
Fb4	kR4	1	1
FB4	Zm4	2	2
fb6	CR6	2	2
FB6	Mp6	1	1
fb7	jR7	1	1
fB7	jm7	2	2
FB7	lm7	3	3
fb8	_C8	1	1
FB8	mp8	1	1
fbH	VCH	2	2
FbH	$bH	6	3
FBH	HBH	7	4
fBK	wmK	3	3
FBK	cmK	1	1
FC	VC	9	9
fc_	Wg1	1	1
fC_	GI1	2	2
Fc_	ag1	2	2
FC_	sI1	3	3
fc$	zQ$	5	5
fC$	MR$	4	2
fc1	vg_	3	3
Fc1	Hd_	2	2
Fc4	Gd4	3	2
fc6	Rd6	2	2
FC6	DR6	1	1
fC8	_R8	3	3
Fc8	mQ8	4	3
fc9	ug9	1	1
fC9	mI9	1	1
Fc9	jd9	3	3
FC9	XS9	2	2
fcH	kQH	7	7
fCH	VRH	5	5
fcK	GdK	2	2
fcq	Idq	1	1
fD	AD	11	11
Fd	ZQ	4	4
fd_	WU1	2	2
Fd_	aU1	2	1
FD_	t31	3	3
fd$	Od$	4	3
fd1	vU_	2	2
Fd1	Hg_	2	2
fd4	gU4	1	1
fD5	D35	2	2
FD5	g35	2	2
fd6	Rg6	2	2
fD6	gO6	3	3
fD7	PO7	3	3
Fd7	ng7	3	2
FD7	oO7	1	1
FD8	hM8	2	1
fDH	mMH	6	5
FdH	qQH	2	2
FDH	XDH	7	3
FdK	sgK	2	2
FDK	aOK	1	1
fE	ny	6	6
Fe	Ge	7	5
fe_	Pa1	2	2
fE_	Gk1	1	1
Fe_	oa1	2	2
FE_	sk1	3	3
fE$	My$	4	2
Fe$	mt$	4	4
FE$	dy$	3	3
fe1	Ga_	1	1
Fe1	sa_	2	2
FE1	HN_	1	1
fE5	FV5	2	2
FE5	Pk5	2	2
fe6	Rs6	2	2
FE6	Gy6	3	3
fE7	JN7	1	1
Fe7	ns7	1	1
FE7	iN7	3	2
fe8	is8	5	2
Fe8	Nt8	2	2
fE9	mk9	3	2
FE9	XN9	3	2
feH	ktH	2	2
FeH	qeH	7	2
FEH	$EH	3	3
FeK	ssK	1	1
feq	Isq	2	2
fF	dB	3	3
Ff	bz	23	19
FF	WF	6	6
fF_	Wm1	3	2
FF_	am1	1	1
ff$	vf$	5	5
fF$	MB$	5	4
Ff$	ef$	4	4
FF$	UB$	4	4
ff1	I5_	2	2
fF1	km_	2	2
Ff1	OA_	3	3
FF1	qp_	2	2
ff4	JA4	1	1
fF4	dm4	2	2
ff5	V55	2	2
Ff5	$A5	2	2
ff7	WA7	2	2
fF7	wp7	2	2
FF7	cp7	3	3
ff8	Af8	1	1
FF8	mB8	2	2
fF9	um9	3	2
FF9	jp9	3	2
fFH	vBH	4	4
FfH	OzH	3	3
FFH	$FH	7	5
ffK	hAK	3	3
fFK	wpK	3	3
FfK	WpK	3	3
FFK	rpK	1	1
fG	Q2	20	3
Fg	Pg	7	7
fg_	WB1	2	2
fG_	WP1	1	1
Fg_	aB1	2	2
FG_	aP1	2	2
fG$	O2$	3	3
FG$	g2$	2	2
fg1	vB_	1	1
fG1	RP_	2	2
Fg1	HF_	1	1
fG4	OW4	1	1
Fg4	GF4	1	1
fG6	BW6	4	2
FG6	J26	1	1
fG7	PW7	3	3
Fg7	nF7	1	1
FG7	oW7	1	1
fg9	uB9	2	2
fgH	kUH	7	6
FgH	KgH	7	4
FGH	OGH	8	1
fGK	WWK	3	3
FgK	sFK	1	1
FGK	aWK	1	1
fh	aE	10	6
Fh	Eh	10	5
fh_	GN1	2	2
fH_	Gs_	2	2
Fh_	sN1	3	3
fH$	keH	3	3
Fh$	dE$	3	3
FH$	qH$	2	2
fh1	vN_	3	3
Fh1	Hy_	1	1
fH4	Xt7	1	1
fh5	Sk5	1	1
fH5	Ps1	2	2
FH5	os1	2	2
fH6	it8	2	2
fH7	GtK	2	2
FH7	stK	1	1
Fh9	Xy9	3	2
FH9	Wt4	1	1
FhA	KNA	2	2
fhH	VEH	5	2
fHH	ge	6	6
FHH	GHH	4	4
fhK	wyK	2	2
FhK	cyK	2	2
FHq	Oe6	3	1
fi	Un	2	2
fI	oh	6	5
Fi	Vi	9	2
FI	kI	10	10
fi_	Pc1	1	1
fI_	Gy1	2	2
Fi_	oc1	2	2
FI_	sy1	2	2
fi$	fn$	4	4
fI$	Mh$	3	3
Fi$	Bn$	3	3
FI$	dh$	6	2
fI1	vy_	3	3
fi6	Rl6	2	2
Fi6	On6	2	2
FI6	Wh6	3	3
FI7	iE7	3	3
fi8	Kn8	2	2
FI8	mh8	3	3
fI9	my9	3	2
FI9	XE9	3	2
fiH	NnH	2	2
FiH	KiH	3	2
FIH	qIH	6	6
fiK	GlK	2	2
fIK	wEK	3	1
FiK	slK	2	2
fJ	qJ	10	10
fj_	ZM1	1	1
fJ_	Ww1	2	2
Fj_	tM1	2	2
FJ_	aw1	3	3
fj$	kw$	3	3
fJ$	kX$	4	4
fJ1	Sw_	2	2
Fj1	YD_	2	2
fj5	OM5	2	2
Fj5	gM5	1	1
fJ6	gj6	3	3
Fj6	Zw6	3	3
FJ6	LX6	4	4
fj7	PD7	2	2
fJ7	Pj7	2	2
Fj7	oD7	2	2
FJ7	oj7	2	2
fJ8	qX8	2	2
Fj8	bw8	1	1
fJH	uXH	4	4
FjH	XjH	6	4
FJK	ojK	2	2
fk	QV	9	8
Fk	Vk	15	3
FK	q7	51	51
fk_	WT1	2	2
Fk_	aT1	2	1
fK$	kq$	3	3
Fk1	Hv_	2	2
fk5	F05	3	3
fK5	J85	2	2
FK5	i85	2	1
fk7	Jv7	2	2
Fk7	iv7	2	2
FK7	s67	2	2
fk8	AV8	3	3
fK8	fq8	5	3
fk9	mT9	3	2
Fk9	Xv9	3	2
fkH	kVH	4	4
fKH	gqH	9	9
FkH	$kH	3	3
fkK	wvK	2	2
FkK	cvK	3	2
fKq	I6q	2	1
FKz	K8f	2	2
fl	cc	10	10
fL	_L	14	14
fL_	Wj1	2	2
Fl_	od1	2	2
FL_	aj1	2	2
fl$	Ac$	1	1
Fl$	Bc$	4	3
fl1	vd_	2	2
fL4	DX4	2	2
fL5	Oj5	1	1
FL5	gj5	2	2
fL6	pX6	3	3
FL6	JJ6	3	3
fl7	XQ7	1	1
fL7	PX7	2	2
Fl7	nQ7	2	2
fl8	_c8	2	2
fL8	KJ8	3	2
Fl9	jQ9	2	2
FlH	_lH	7	5
FLH	OLH	7	2
flK	GQK	2	2
fLK	PXK	1	1
Flq	zcq	2	2
fm	du	7	6
Fm	Tm	3	3
FM	BM	27	4
fm_	Wb1	2	2
Fm_	ab1	2	2
fM$	GO$	3	2
fm4	nb4	1	1
FM5	QY5	2	2
fM6	g36	4	4
FM6	GO6	4	2
fM7	W37	2	2
Fm7	lx7	1	1
FM7	a37	2	2
fm8	_u8	5	4
fM8	s38	6	3
FM8	EO8	3	3
fm9	mb9	3	2
Fm9	Xx9	3	2
fmH	vuH	3	3
FMH	JMH	5	4
fMK	W3K	3	2
fn	nl	5	5
FN	yN	6	6
fn_	PQ1	2	2
fN_	Wv1	2	2
Fn_	oQ1	2	1
FN_	av1	2	2
fn$	fl$	6	3
FN1	HV_	1	1
fn7	Xc7	1	1
fN7	JV7	1	1
FN7	iV7	2	2
fN8	_k8	2	2
Fn8	ml8	1	1
FN8	mk8	4	2
fn9	uQ9	2	2
fN9	mv9	3	2
Fn9	jc9	1	1
FN9	XV9	3	2
FnH	KnH	3	3
FNH	pT8	3	2
fnK	GcK	2	2
FnK	scK	2	2
Fnq	zlq	3	3
Fo	ko	6	5
FO	BO	8	4
fo$	fr$	2	2
Fo$	Br$	4	3
fO1	bz_	2	2
FO1	DY_	2	2
fO4	DY4	3	3
FO5	Qz5	1	1
fo6	Ri6	4	2
fO6	gY6	4	4
Fo6	Or6	2	1
FO6	G36	4	4
fO7	WY7	2	2
fo8	ti8	1	1
fO8	tY8	2	2
Fo8	Sr8	4	2
FO8	I38	3	2
foH	krH	4	4
fOH	b3H	6	6
FoH	qoH	4	3
FOH	wOH	1	1
fOK	WYK	2	2
FoK	siK	2	2
fp	vi	5	3
fP	EW	9	9
FP	IP	21	1
fp_	Wx1	3	3
fP_	WX1	2	2
Fp_	ax1	1	1
FP_	aX1	2	2
fp$	Mm$	2	2
FP$	QL$	1	1
fP4	DJ4	2	2
fP5	OX5	2	2
FP5	gX5	2	2
fp6	Cu6	1	1
fP6	pJ6	4	2
Fp6	Mm6	2	1
FP6	JL6	4	4
Fp7	lu7	2	2
fp8	_m8	4	3
fP8	KL8	4	4
fp9	mx9	3	3
Fp9	Xu9	3	3
fpH	TmH	3	3
fPH	SLH	4	4
fq	zq	56	6
fQ	gg	7	6
FQ	Gd	6	6
fQ_	WF1	2	2
FQ_	aF1	2	2
fq$	k6$	6	3
Fq$	$q$	1	1
FQ$	gg$	2	2
fQ1	vF_	1	1
FQ1	HU_	1	1
fq4	J84	1	1
fq5	J$5	2	2
Fq5	i$5	2	1
fq7	G87	2	2
FQ7	nU7	1	1
fq8	A68	1	1
fqH	g6H	6	4
fQH	kgH	2	1
FqH	ZqH	8	3
FQH	KdH	1	1
fQK	GUK	3	3
FQK	sUK	3	3
fqq	I8q	1	1
fQq	IUq	3	2
Fqq	z6q	2	2
fr	li	7	7
fR	rS	13	1
Fr	kr	8	5
FR	kR	11	11
fr_	Pl1	2	2
fR_	Zh1	1	1
FR_	th1	2	2
fr$	zi$	2	2
fR$	MS$	2	2
Fr$	Fi$	1	1
Fr6	Oi6	2	2
FR6	PS6	1	1
fr7	Xn7	2	2
FR7	nI7	2	1
fR8	_S8	3	3
Fr8	Si8	4	4
FR8	mS8	3	3
fR9	mh9	3	2
FR9	XI9	3	2
frH	NiH	1	1
fRH	lxH	3	3
FRH	eSH	3	2
FRK	cIK	3	3
fRz	XEf	2	2
fs	Qa	7	1
FS	yS	6	5
fs_	Pr1	2	2
fS_	GE1	2	1
Fs_	or1	3	3
FS_	sE1	2	2
fs$	_a$	5	5
fS$	MI$	2	2
fs4	Ur4	3	2
Fs4	Wo4	2	2
fs6	Ro6	3	3
fS6	Uh6	2	2
Fs6	Oa6	2	2
fs7	Xo7	3	2
Fs7	no7	3	2
FS7	nh7	3	3
fs8	oo8	2	2
FS8	mI8	1	1
fS9	mE9	3	2
fsH	VaH	3	2
FsH	qsH	5	4
fSK	whK	1	1
FsK	soK	2	2
FSK	chK	1	1
Fsq	zaq	3	2
ft	ds	8	8
fT	d0	10	7
FT	kT	18	14
ft_	Po1	3	3
Ft_	oo1	2	2
FT_	aG1	2	2
fT$	O0$	2	2
FT$	g0$	4	3
ft1	vo_	2	2
fT1	hG_	1	1
Ft1	to_	2	2
FT1	AZ_	3	3
ft6	Ra6	2	2
FT6	L06	4	2
Ft7	na7	1	1
FT7	iZ7	2	2
ft8	ra8	3	2
fT8	K08	3	3
fTH	I0H	8	4
FTH	ATH	7	3
ftK	GaK	2	2
fTK	WZK	3	3
FTK	sZK	2	2
Ftq	zsq	2	1
Ftz	xrf	1	1
Fu	Gu	13	3
FU	Fl	5	5
fu_	WC1	1	1
fU_	Pp1	2	2
Fu_	aC1	2	2
FU_	ap1	2	1
Fu$	dx$	4	2
FU$	QF$	4	2
fU1	kp_	2	2
FU1	HB_	2	2
Fu4	kb4	2	2
FU4	GB4	3	3
fU5	Em5	1	1
fU6	RB6	1	1
Fu6	wx6	1	1
FU6	OF6	1	1
Fu7	ib7	2	2
fu9	mC9	3	2
fU9	up9	3	2
Fu9	Xb9	3	2
fUH	VFH	6	6
FuH	$uH	4	3
fUK	LBK	2	2
FUK	rBK	2	2
fv	lT	12	5
Fv	vv	9	9
fV_	W01	2	2
Fv_	aZ1	2	2
fv$	OT$	4	2
fV$	Ov$	3	3
fv1	EZ_	2	2
fV1	E0_	3	3
Fv1	A0_	2	2
FV1	AT_	2	2
fV5	dZ5	1	1
FV5	Z05	2	2
fV6	FT6	1	1
fv7	J07	2	2
fV7	JT7	1	1
FV7	iT7	1	1
fv8	KT8	2	2
Fv8	uT8	3	2
FV9	XT9	3	2
fvH	wc	1	1
FVH	qVH	4	3
fvK	G0K	3	2
FvK	s0K	3	2
FVK	tTK	1	1
fw	_w	12	9
fW	gG	7	7
FW	RW	19	18
fw_	ZO1	2	2
Fw_	tO1	1	1
FW_	aJ1	2	2
fW$	DP$	3	1
Fw$	qw$	3	3
fw4	DM4	3	3
fw6	gM6	3	3
fW6	pL6	1	1
Fw6	ZD6	3	3
FW6	JP6	3	2
fw8	aM8	5	2
fW8	KP8	3	3
fwH	mDH	4	4
fWH	RPH	4	4
FWH	YWH	4	4
FWK	oLK	2	2
fwz	N3f	1	1
